in s,C1 in V,C2 in V
-5.323200E-04,-4.08398E-02,-1.47211E+00
-5.320800E-04,-4.08398E-02,-1.48866E+00
-5.318400E-04,-3.79102E-02,-1.47211E+00
-5.316000E-04,-3.98633E-02,-1.48315E+00
-5.313600E-04,-4.08398E-02,-1.46108E+00
-5.311200E-04,-4.08398E-02,-1.48315E+00
-5.308800E-04,-3.88867E-02,-1.45556E+00
-5.306400E-04,-3.88867E-02,-1.47763E+00
-5.304000E-04,-3.98633E-02,-1.45004E+00
-5.301600E-04,-3.98633E-02,-1.47211E+00
-5.299200E-04,-3.79102E-02,-1.47211E+00
-5.296800E-04,-3.98633E-02,-1.44452E+00
-5.294400E-04,-4.27930E-02,-1.45004E+00
-5.292000E-04,-3.88867E-02,-1.44452E+00
-5.289600E-04,-3.79102E-02,-1.43901E+00
-5.287200E-04,-3.88867E-02,-1.45004E+00
-5.284800E-04,-4.08398E-02,-1.44452E+00
-5.282400E-04,-4.08398E-02,-1.41142E+00
-5.280000E-04,-3.98633E-02,-1.42245E+00
-5.277600E-04,-3.98633E-02,-1.40038E+00
-5.275200E-04,-3.79102E-02,-1.41142E+00
-5.272800E-04,-3.98633E-02,-1.41142E+00
-5.270400E-04,-3.79102E-02,-1.41142E+00
-5.268000E-04,-4.08398E-02,-1.40590E+00
-5.265600E-04,-3.88867E-02,-1.40038E+00
-5.263200E-04,-4.37695E-02,-1.37280E+00
-5.260800E-04,-3.98633E-02,-1.37831E+00
-5.258400E-04,-4.27930E-02,-1.37831E+00
-5.256000E-04,-4.08398E-02,-1.37831E+00
-5.253600E-04,-4.27930E-02,-1.37280E+00
-5.251200E-04,-4.27930E-02,-1.37280E+00
-5.248800E-04,-4.37695E-02,-1.37831E+00
-5.246400E-04,-3.79102E-02,-1.37280E+00
-5.244000E-04,-3.79102E-02,-1.36728E+00
-5.241600E-04,-3.59570E-02,-1.35073E+00
-5.239200E-04,-4.08398E-02,-1.35624E+00
-5.236800E-04,-3.98633E-02,-1.32314E+00
-5.234400E-04,-4.47461E-02,-1.38383E+00
-5.232000E-04,-3.79102E-02,-1.36728E+00
-5.229600E-04,-4.08398E-02,-1.34521E+00
-5.227200E-04,-3.98633E-02,-1.31210E+00
-5.224800E-04,-3.88867E-02,-1.35073E+00
-5.222400E-04,-3.98633E-02,-1.31210E+00
-5.220000E-04,-4.08398E-02,-1.31210E+00
-5.217600E-04,-3.79102E-02,-1.30107E+00
-5.215200E-04,-4.18164E-02,-1.30658E+00
-5.212800E-04,-4.08398E-02,-1.29555E+00
-5.210400E-04,-4.08398E-02,-1.30107E+00
-5.208000E-04,-3.98633E-02,-1.30658E+00
-5.205600E-04,-4.08398E-02,-1.31210E+00
-5.203200E-04,-3.79102E-02,-1.28451E+00
-5.200800E-04,-4.18164E-02,-1.29003E+00
-5.198400E-04,-4.08398E-02,-1.28451E+00
-5.196000E-04,-3.88867E-02,-1.27348E+00
-5.193600E-04,-3.98633E-02,-1.27348E+00
-5.191200E-04,-3.98633E-02,-1.26244E+00
-5.188800E-04,-3.59570E-02,-1.26796E+00
-5.186400E-04,-3.69336E-02,-1.23486E+00
-5.184000E-04,-3.88867E-02,-1.24589E+00
-5.181600E-04,-3.88867E-02,-1.26796E+00
-5.179200E-04,-4.08398E-02,-1.22934E+00
-5.176800E-04,-3.79102E-02,-1.24037E+00
-5.174400E-04,-4.08398E-02,-1.23486E+00
-5.172000E-04,-3.88867E-02,-1.23486E+00
-5.169600E-04,-4.18164E-02,-1.21279E+00
-5.167200E-04,-4.08398E-02,-1.21830E+00
-5.164800E-04,-4.08398E-02,-1.21279E+00
-5.162400E-04,-3.88867E-02,-1.21279E+00
-5.160000E-04,-3.79102E-02,-1.19623E+00
-5.157600E-04,-3.88867E-02,-1.21279E+00
-5.155200E-04,-3.88867E-02,-1.18520E+00
-5.152800E-04,-3.88867E-02,-1.17968E+00
-5.150400E-04,-3.69336E-02,-1.17416E+00
-5.148000E-04,-3.79102E-02,-1.17416E+00
-5.145600E-04,-4.18164E-02,-1.18520E+00
-5.143200E-04,-3.79102E-02,-1.18520E+00
-5.140800E-04,-4.08398E-02,-1.16865E+00
-5.138400E-04,-4.18164E-02,-1.14657E+00
-5.136000E-04,-4.08398E-02,-1.16865E+00
-5.133600E-04,-4.27930E-02,-1.15209E+00
-5.131200E-04,-3.88867E-02,-1.16313E+00
-5.128800E-04,-4.08398E-02,-1.15209E+00
-5.126400E-04,-3.88867E-02,-1.15761E+00
-5.124000E-04,-4.27930E-02,-1.15761E+00
-5.121600E-04,-4.08398E-02,-1.13002E+00
-5.119200E-04,-3.98633E-02,-1.13002E+00
-5.116800E-04,-3.88867E-02,-1.12450E+00
-5.114400E-04,-4.27930E-02,-1.13002E+00
-5.112000E-04,-4.08398E-02,-1.13002E+00
-5.109600E-04,-3.79102E-02,-1.11899E+00
-5.107200E-04,-3.88867E-02,-1.11347E+00
-5.104800E-04,-3.98633E-02,-1.11347E+00
-5.102400E-04,-4.08398E-02,-1.09140E+00
-5.100000E-04,-3.98633E-02,-1.09140E+00
-5.097600E-04,-4.27930E-02,-1.07485E+00
-5.095200E-04,-4.08398E-02,-1.08588E+00
-5.092800E-04,-4.08398E-02,-1.06933E+00
-5.090400E-04,-4.18164E-02,-1.06381E+00
-5.088000E-04,-4.18164E-02,-1.06933E+00
-5.085600E-04,-4.18164E-02,-1.06933E+00
-5.083200E-04,-4.08398E-02,-1.06933E+00
-5.080800E-04,-3.98633E-02,-1.06381E+00
-5.078400E-04,-4.18164E-02,-1.04726E+00
-5.076000E-04,-4.18164E-02,-1.04726E+00
-5.073600E-04,-4.18164E-02,-1.03622E+00
-5.071200E-04,-4.18164E-02,-1.03622E+00
-5.068800E-04,-4.18164E-02,-1.03071E+00
-5.066400E-04,-4.37695E-02,-1.03071E+00
-5.064000E-04,-4.27930E-02,-1.04726E+00
-5.061600E-04,-3.88867E-02,-1.03071E+00
-5.059200E-04,-3.98633E-02,-1.00312E+00
-5.056800E-04,-3.98633E-02,-9.92083E-01
-5.054400E-04,-4.18164E-02,-1.01415E+00
-5.052000E-04,-4.08398E-02,-1.00312E+00
-5.049600E-04,-3.88867E-02,-9.92083E-01
-5.047200E-04,-3.98633E-02,-1.00312E+00
-5.044800E-04,-4.27930E-02,-9.86565E-01
-5.042400E-04,-3.98633E-02,-9.75530E-01
-5.040000E-04,-3.79102E-02,-9.70012E-01
-5.037600E-04,-4.37695E-02,-9.97600E-01
-5.035200E-04,-3.88867E-02,-9.70012E-01
-5.032800E-04,-4.37695E-02,-9.70012E-01
-5.030400E-04,-4.18164E-02,-9.70012E-01
-5.028000E-04,-4.18164E-02,-9.58977E-01
-5.025600E-04,-4.18164E-02,-9.47942E-01
-5.023200E-04,-4.37695E-02,-9.64495E-01
-5.020800E-04,-3.98633E-02,-9.47942E-01
-5.018400E-04,-3.98633E-02,-9.36907E-01
-5.016000E-04,-4.08398E-02,-9.25872E-01
-5.013600E-04,-3.98633E-02,-9.42424E-01
-5.011200E-04,-4.18164E-02,-9.36907E-01
-5.008800E-04,-3.88867E-02,-9.31389E-01
-5.006400E-04,-3.88867E-02,-9.14837E-01
-5.004000E-04,-4.18164E-02,-9.36907E-01
-5.001600E-04,-4.08398E-02,-9.03801E-01
-4.999200E-04,-3.98633E-02,-9.20354E-01
-4.996800E-04,-3.59570E-02,-9.09319E-01
-4.994400E-04,-3.88867E-02,-9.09319E-01
-4.992000E-04,-4.08398E-02,-8.87249E-01
-4.989600E-04,-3.88867E-02,-8.81731E-01
-4.987200E-04,-3.69336E-02,-8.92766E-01
-4.984800E-04,-4.18164E-02,-8.76213E-01
-4.982400E-04,-3.88867E-02,-8.65178E-01
-4.980000E-04,-3.88867E-02,-8.70696E-01
-4.977600E-04,-4.08398E-02,-8.48626E-01
-4.975200E-04,-4.18164E-02,-8.76213E-01
-4.972800E-04,-3.98633E-02,-8.48626E-01
-4.970400E-04,-4.18164E-02,-8.59661E-01
-4.968000E-04,-3.79102E-02,-8.37590E-01
-4.965600E-04,-3.98633E-02,-8.37590E-01
-4.963200E-04,-4.18164E-02,-8.37590E-01
-4.960800E-04,-4.08398E-02,-8.26555E-01
-4.958400E-04,-3.79102E-02,-8.21038E-01
-4.956000E-04,-4.08398E-02,-8.37590E-01
-4.953600E-04,-3.79102E-02,-8.15520E-01
-4.951200E-04,-3.88867E-02,-8.04485E-01
-4.948800E-04,-3.98633E-02,-8.26555E-01
-4.946400E-04,-3.98633E-02,-8.10003E-01
-4.944000E-04,-3.79102E-02,-8.04485E-01
-4.941600E-04,-3.69336E-02,-8.04485E-01
-4.939200E-04,-3.98633E-02,-7.98967E-01
-4.936800E-04,-4.18164E-02,-7.87932E-01
-4.934400E-04,-4.08398E-02,-7.65862E-01
-4.932000E-04,-3.98633E-02,-8.04485E-01
-4.929600E-04,-3.98633E-02,-7.82415E-01
-4.927200E-04,-4.37695E-02,-7.49309E-01
-4.924800E-04,-3.88867E-02,-7.49309E-01
-4.922400E-04,-4.27930E-02,-7.54827E-01
-4.920000E-04,-3.88867E-02,-7.49309E-01
-4.917600E-04,-4.08398E-02,-7.38274E-01
-4.915200E-04,-4.27930E-02,-7.38274E-01
-4.912800E-04,-4.27930E-02,-7.16204E-01
-4.910400E-04,-3.79102E-02,-7.21721E-01
-4.908000E-04,-3.98633E-02,-7.27239E-01
-4.905600E-04,-3.79102E-02,-7.43792E-01
-4.903200E-04,-4.08398E-02,-7.43792E-01
-4.900800E-04,-3.98633E-02,-7.27239E-01
-4.898400E-04,-3.79102E-02,-7.16204E-01
-4.896000E-04,-3.79102E-02,-7.21721E-01
-4.893600E-04,-3.79102E-02,-7.21721E-01
-4.891200E-04,-4.08398E-02,-7.05169E-01
-4.888800E-04,-4.08398E-02,-7.05169E-01
-4.886400E-04,-3.98633E-02,-6.99651E-01
-4.884000E-04,-3.98633E-02,-6.94133E-01
-4.881600E-04,-3.98633E-02,-6.99651E-01
-4.879200E-04,-3.79102E-02,-6.66546E-01
-4.876800E-04,-4.18164E-02,-6.83098E-01
-4.874400E-04,-4.27930E-02,-6.83098E-01
-4.872000E-04,-4.47461E-02,-6.66546E-01
-4.869600E-04,-4.08398E-02,-6.55510E-01
-4.867200E-04,-4.08398E-02,-6.66546E-01
-4.864800E-04,-4.08398E-02,-6.55510E-01
-4.862400E-04,-4.27930E-02,-6.61028E-01
-4.860000E-04,-4.08398E-02,-6.27922E-01
-4.857600E-04,-4.18164E-02,-6.22405E-01
-4.855200E-04,-4.27930E-02,-6.38958E-01
-4.852800E-04,-3.79102E-02,-6.22405E-01
-4.850400E-04,-4.18164E-02,-6.27922E-01
-4.848000E-04,-4.18164E-02,-6.27922E-01
-4.845600E-04,-3.98633E-02,-6.33440E-01
-4.843200E-04,-4.08398E-02,-6.22405E-01
-4.840800E-04,-3.98633E-02,-6.11370E-01
-4.838400E-04,-3.98633E-02,-6.11370E-01
-4.836000E-04,-3.98633E-02,-6.16887E-01
-4.833600E-04,-4.08398E-02,-6.11370E-01
-4.831200E-04,-4.08398E-02,-6.27922E-01
-4.828800E-04,-4.08398E-02,-5.83782E-01
-4.826400E-04,-3.98633E-02,-5.83782E-01
-4.824000E-04,-4.08398E-02,-6.00335E-01
-4.821600E-04,-4.37695E-02,-5.94817E-01
-4.819200E-04,-4.27930E-02,-5.72747E-01
-4.816800E-04,-4.18164E-02,-5.78264E-01
-4.814400E-04,-4.37695E-02,-5.61712E-01
-4.812000E-04,-4.08398E-02,-5.61712E-01
-4.809600E-04,-4.18164E-02,-5.61712E-01
-4.807200E-04,-4.37695E-02,-5.45159E-01
-4.804800E-04,-4.37695E-02,-5.23088E-01
-4.802400E-04,-3.98633E-02,-5.34124E-01
-4.800000E-04,-3.98633E-02,-5.28606E-01
-4.797600E-04,-4.08398E-02,-5.34124E-01
-4.795200E-04,-3.98633E-02,-5.12053E-01
-4.792800E-04,-3.98633E-02,-5.28606E-01
-4.790400E-04,-3.79102E-02,-5.28606E-01
-4.788000E-04,-4.08398E-02,-5.23088E-01
-4.785600E-04,-3.98633E-02,-5.01018E-01
-4.783200E-04,-4.08398E-02,-5.34124E-01
-4.780800E-04,-3.88867E-02,-5.17571E-01
-4.778400E-04,-3.79102E-02,-5.01018E-01
-4.776000E-04,-4.08398E-02,-5.01018E-01
-4.773600E-04,-3.98633E-02,-5.12053E-01
-4.771200E-04,-3.98633E-02,-4.95501E-01
-4.768800E-04,-3.98633E-02,-4.84465E-01
-4.766400E-04,-3.98633E-02,-4.67913E-01
-4.764000E-04,-4.08398E-02,-4.67913E-01
-4.761600E-04,-4.18164E-02,-4.78948E-01
-4.759200E-04,-4.08398E-02,-4.62395E-01
-4.756800E-04,-4.08398E-02,-4.73430E-01
-4.754400E-04,-4.08398E-02,-4.73430E-01
-4.752000E-04,-3.79102E-02,-4.62395E-01
-4.749600E-04,-4.27930E-02,-4.45842E-01
-4.747200E-04,-3.79102E-02,-4.29290E-01
-4.744800E-04,-3.88867E-02,-4.34807E-01
-4.742400E-04,-3.88867E-02,-4.23772E-01
-4.740000E-04,-4.08398E-02,-4.34807E-01
-4.737600E-04,-4.08398E-02,-4.34807E-01
-4.735200E-04,-4.18164E-02,-4.12737E-01
-4.732800E-04,-4.18164E-02,-4.18254E-01
-4.730400E-04,-4.37695E-02,-4.18254E-01
-4.728000E-04,-4.08398E-02,-4.23772E-01
-4.725600E-04,-3.88867E-02,-4.18254E-01
-4.723200E-04,-3.79102E-02,-4.07219E-01
-4.720800E-04,-4.18164E-02,-4.01702E-01
-4.718400E-04,-3.79102E-02,-3.85149E-01
-4.716000E-04,-4.27930E-02,-4.12737E-01
-4.713600E-04,-4.08398E-02,-3.90667E-01
-4.711200E-04,-4.18164E-02,-3.96184E-01
-4.708800E-04,-3.88867E-02,-3.90667E-01
-4.706400E-04,-4.37695E-02,-3.79631E-01
-4.704000E-04,-4.57227E-02,-3.79631E-01
-4.701600E-04,-3.98633E-02,-3.63079E-01
-4.699200E-04,-4.27930E-02,-3.63079E-01
-4.696800E-04,-3.98633E-02,-3.63079E-01
-4.694400E-04,-4.18164E-02,-3.57561E-01
-4.692000E-04,-3.98633E-02,-3.63079E-01
-4.689600E-04,-3.88867E-02,-3.41008E-01
-4.687200E-04,-3.98633E-02,-3.46526E-01
-4.684800E-04,-3.98633E-02,-3.41008E-01
-4.682400E-04,-3.98633E-02,-3.07903E-01
-4.680000E-04,-3.98633E-02,-3.41008E-01
-4.677600E-04,-4.37695E-02,-3.24456E-01
-4.675200E-04,-4.08398E-02,-3.29973E-01
-4.672800E-04,-4.47461E-02,-3.29973E-01
-4.670400E-04,-4.27930E-02,-3.18938E-01
-4.668000E-04,-4.18164E-02,-3.24456E-01
-4.665600E-04,-4.08398E-02,-3.18938E-01
-4.663200E-04,-3.88867E-02,-2.96868E-01
-4.660800E-04,-3.98633E-02,-2.96868E-01
-4.658400E-04,-3.88867E-02,-2.96868E-01
-4.656000E-04,-4.18164E-02,-2.96868E-01
-4.653600E-04,-4.47461E-02,-3.07903E-01
-4.651200E-04,-4.08398E-02,-2.69280E-01
-4.648800E-04,-4.08398E-02,-2.69280E-01
-4.646400E-04,-3.79102E-02,-2.80315E-01
-4.644000E-04,-4.37695E-02,-2.74797E-01
-4.641600E-04,-4.08398E-02,-2.69280E-01
-4.639200E-04,-4.37695E-02,-2.74797E-01
-4.636800E-04,-4.37695E-02,-2.52727E-01
-4.634400E-04,-4.08398E-02,-2.52727E-01
-4.632000E-04,-4.18164E-02,-2.36174E-01
-4.629600E-04,-4.37695E-02,-2.30657E-01
-4.627200E-04,-4.08398E-02,-2.36174E-01
-4.624800E-04,-3.88867E-02,-2.19622E-01
-4.622400E-04,-4.18164E-02,-2.47210E-01
-4.620000E-04,-4.37695E-02,-2.36174E-01
-4.617600E-04,-3.79102E-02,-2.19622E-01
-4.615200E-04,-4.18164E-02,-2.36174E-01
-4.612800E-04,-4.27930E-02,-2.08587E-01
-4.610400E-04,-4.37695E-02,-1.86516E-01
-4.608000E-04,-3.98633E-02,-2.19622E-01
-4.605600E-04,-3.98633E-02,-2.19622E-01
-4.603200E-04,-3.49805E-02,-1.97551E-01
-4.600800E-04,-3.88867E-02,-2.08587E-01
-4.598400E-04,-3.88867E-02,-1.97551E-01
-4.596000E-04,-4.27930E-02,-2.03069E-01
-4.593600E-04,-3.88867E-02,-1.97551E-01
-4.591200E-04,-4.37695E-02,-1.92034E-01
-4.588800E-04,-4.18164E-02,-1.75481E-01
-4.586400E-04,-4.27930E-02,-1.86516E-01
-4.584000E-04,-4.08398E-02,-1.80999E-01
-4.581600E-04,-4.37695E-02,-1.47893E-01
-4.579200E-04,-4.18164E-02,-1.64446E-01
-4.576800E-04,-4.37695E-02,-1.53411E-01
-4.574400E-04,-4.18164E-02,-1.42376E-01
-4.572000E-04,-3.98633E-02,-1.42376E-01
-4.569600E-04,-4.27930E-02,-1.42376E-01
-4.567200E-04,-3.88867E-02,-1.36858E-01
-4.564800E-04,-4.08398E-02,-1.14788E-01
-4.562400E-04,-4.27930E-02,-1.25823E-01
-4.560000E-04,-4.18164E-02,-1.42376E-01
-4.557600E-04,-4.18164E-02,-1.42376E-01
-4.555200E-04,-4.18164E-02,-1.25823E-01
-4.552800E-04,-4.47461E-02,-1.20305E-01
-4.550400E-04,-4.08398E-02,-1.20305E-01
-4.548000E-04,-3.98633E-02,-1.25823E-01
-4.545600E-04,-3.88867E-02,-1.03753E-01
-4.543200E-04,-3.98633E-02,-1.25823E-01
-4.540800E-04,-4.27930E-02,-9.82350E-02
-4.538400E-04,-3.88867E-02,-1.14788E-01
-4.536000E-04,-3.88867E-02,-9.82350E-02
-4.533600E-04,-4.27930E-02,-8.71998E-02
-4.531200E-04,-4.08398E-02,-9.27174E-02
-4.528800E-04,-4.18164E-02,-8.71998E-02
-4.526400E-04,-4.08398E-02,-7.61646E-02
-4.524000E-04,-4.37695E-02,-7.61646E-02
-4.521600E-04,-4.08398E-02,-6.51295E-02
-4.519200E-04,-4.37695E-02,-4.85768E-02
-4.516800E-04,-4.18164E-02,-5.40943E-02
-4.514400E-04,-4.57227E-02,-3.75416E-02
-4.512000E-04,-4.27930E-02,-4.30592E-02
-4.509600E-04,-4.18164E-02,-4.30592E-02
-4.507200E-04,-3.98633E-02,-4.85768E-02
-4.504800E-04,-4.08398E-02,-3.20240E-02
-4.502400E-04,-3.98633E-02,-2.09889E-02
-4.500000E-04,-4.27930E-02,-2.65064E-02
-4.497600E-04,-4.08398E-02,-4.85768E-02
-4.495200E-04,-4.27930E-02,-4.30592E-02
-4.492800E-04,-3.88867E-02,-3.20240E-02
-4.490400E-04,-4.08398E-02,-3.20240E-02
-4.488000E-04,-4.08398E-02,-1.54713E-02
-4.485600E-04,-3.88867E-02,-9.95371E-03
-4.483200E-04,-4.37695E-02,-9.95371E-03
-4.480800E-04,-4.47461E-02,1.08145E-03
-4.478400E-04,-4.18164E-02,3.41869E-02
-4.476000E-04,-4.27930E-02,1.08145E-03
-4.473600E-04,-4.18164E-02,1.76342E-02
-4.471200E-04,-4.27930E-02,6.59902E-03
-4.468800E-04,-3.88867E-02,6.59902E-03
-4.466400E-04,-4.08398E-02,2.86693E-02
-4.464000E-04,-4.08398E-02,2.31518E-02
-4.461600E-04,-4.27930E-02,1.76342E-02
-4.459200E-04,-4.18164E-02,3.97045E-02
-4.456800E-04,-4.08398E-02,2.86693E-02
-4.454400E-04,-3.88867E-02,4.52221E-02
-4.452000E-04,-4.27930E-02,5.62572E-02
-4.449600E-04,-3.79102E-02,7.28100E-02
-4.447200E-04,-3.88867E-02,6.17748E-02
-4.444800E-04,-3.79102E-02,6.17748E-02
-4.442400E-04,-4.08398E-02,5.07396E-02
-4.440000E-04,-4.18164E-02,4.52221E-02
-4.437600E-04,-4.37695E-02,4.52221E-02
-4.435200E-04,-3.98633E-02,7.83275E-02
-4.432800E-04,-4.18164E-02,5.07396E-02
-4.430400E-04,-3.88867E-02,7.83275E-02
-4.428000E-04,-4.18164E-02,6.17748E-02
-4.425600E-04,-3.88867E-02,6.72924E-02
-4.423200E-04,-4.27930E-02,8.38451E-02
-4.420800E-04,-4.18164E-02,6.17748E-02
-4.418400E-04,-4.08398E-02,7.28100E-02
-4.416000E-04,-4.27930E-02,1.05915E-01
-4.413600E-04,-4.37695E-02,1.00398E-01
-4.411200E-04,-4.08398E-02,1.33503E-01
-4.408800E-04,-4.47461E-02,8.93627E-02
-4.406400E-04,-4.18164E-02,1.27986E-01
-4.404000E-04,-4.27930E-02,1.22468E-01
-4.401600E-04,-4.08398E-02,1.16951E-01
-4.399200E-04,-4.08398E-02,1.27986E-01
-4.396800E-04,-3.98633E-02,1.39021E-01
-4.394400E-04,-4.47461E-02,1.27986E-01
-4.392000E-04,-4.18164E-02,1.55574E-01
-4.389600E-04,-4.27930E-02,1.44538E-01
-4.387200E-04,-4.08398E-02,1.55574E-01
-4.384800E-04,-4.08398E-02,1.27986E-01
-4.382400E-04,-4.08398E-02,1.50056E-01
-4.380000E-04,-4.18164E-02,1.55574E-01
-4.377600E-04,-4.08398E-02,1.33503E-01
-4.375200E-04,-4.08398E-02,1.55574E-01
-4.372800E-04,-3.98633E-02,1.50056E-01
-4.370400E-04,-4.08398E-02,1.50056E-01
-4.368000E-04,-3.79102E-02,1.83162E-01
-4.365600E-04,-4.27930E-02,1.77644E-01
-4.363200E-04,-4.18164E-02,1.50056E-01
-4.360800E-04,-4.08398E-02,1.66609E-01
-4.358400E-04,-4.08398E-02,1.83162E-01
-4.356000E-04,-4.08398E-02,2.05232E-01
-4.353600E-04,-4.37695E-02,1.99714E-01
-4.351200E-04,-4.27930E-02,1.99714E-01
-4.348800E-04,-3.79102E-02,2.21785E-01
-4.346400E-04,-4.08398E-02,1.94197E-01
-4.344000E-04,-4.27930E-02,2.05232E-01
-4.341600E-04,-3.88867E-02,2.05232E-01
-4.339200E-04,-4.18164E-02,2.10749E-01
-4.336800E-04,-3.79102E-02,2.16267E-01
-4.334400E-04,-3.88867E-02,2.27302E-01
-4.332000E-04,-4.18164E-02,2.05232E-01
-4.329600E-04,-4.18164E-02,2.21785E-01
-4.327200E-04,-4.37695E-02,2.38337E-01
-4.324800E-04,-4.08398E-02,2.27302E-01
-4.322400E-04,-4.47461E-02,2.43855E-01
-4.320000E-04,-4.27930E-02,2.27302E-01
-4.317600E-04,-4.37695E-02,2.27302E-01
-4.315200E-04,-4.08398E-02,2.54890E-01
-4.312800E-04,-4.37695E-02,2.43855E-01
-4.310400E-04,-4.08398E-02,2.43855E-01
-4.308000E-04,-4.27930E-02,2.49372E-01
-4.305600E-04,-4.27930E-02,2.49372E-01
-4.303200E-04,-4.08398E-02,2.32820E-01
-4.300800E-04,-3.88867E-02,2.60408E-01
-4.298400E-04,-4.27930E-02,2.43855E-01
-4.296000E-04,-3.88867E-02,2.49372E-01
-4.293600E-04,-4.66992E-02,2.71443E-01
-4.291200E-04,-4.37695E-02,2.60408E-01
-4.288800E-04,-4.37695E-02,2.87996E-01
-4.286400E-04,-4.37695E-02,2.82478E-01
-4.284000E-04,-4.08398E-02,2.76960E-01
-4.281600E-04,-4.18164E-02,2.99031E-01
-4.279200E-04,-4.47461E-02,3.04548E-01
-4.276800E-04,-4.37695E-02,3.10066E-01
-4.274400E-04,-4.27930E-02,2.99031E-01
-4.272000E-04,-3.98633E-02,2.93513E-01
-4.269600E-04,-4.37695E-02,2.87996E-01
-4.267200E-04,-3.98633E-02,3.04548E-01
-4.264800E-04,-3.98633E-02,3.04548E-01
-4.262400E-04,-4.08398E-02,3.15583E-01
-4.260000E-04,-4.27930E-02,2.93513E-01
-4.257600E-04,-4.27930E-02,3.10066E-01
-4.255200E-04,-4.08398E-02,3.15583E-01
-4.252800E-04,-3.98633E-02,3.10066E-01
-4.250400E-04,-3.88867E-02,3.26619E-01
-4.248000E-04,-3.88867E-02,3.43171E-01
-4.245600E-04,-4.08398E-02,3.26619E-01
-4.243200E-04,-4.08398E-02,3.54206E-01
-4.240800E-04,-4.18164E-02,3.32136E-01
-4.238400E-04,-3.88867E-02,3.37654E-01
-4.236000E-04,-4.08398E-02,3.48689E-01
-4.233600E-04,-4.08398E-02,3.65242E-01
-4.231200E-04,-4.18164E-02,3.70759E-01
-4.228800E-04,-4.18164E-02,3.76277E-01
-4.226400E-04,-4.08398E-02,3.59724E-01
-4.224000E-04,-4.27930E-02,3.54206E-01
-4.221600E-04,-4.37695E-02,3.76277E-01
-4.219200E-04,-4.08398E-02,3.87312E-01
-4.216800E-04,-4.37695E-02,3.70759E-01
-4.214400E-04,-4.08398E-02,3.70759E-01
-4.212000E-04,-3.98633E-02,3.48689E-01
-4.209600E-04,-4.08398E-02,3.87312E-01
-4.207200E-04,-3.88867E-02,3.92829E-01
-4.204800E-04,-4.27930E-02,3.87312E-01
-4.202400E-04,-3.79102E-02,3.76277E-01
-4.200000E-04,-4.08398E-02,3.92829E-01
-4.197600E-04,-4.37695E-02,3.98347E-01
-4.195200E-04,-4.27930E-02,3.98347E-01
-4.192800E-04,-4.47461E-02,3.76277E-01
-4.190400E-04,-4.08398E-02,4.03865E-01
-4.188000E-04,-4.18164E-02,3.87312E-01
-4.185600E-04,-4.27930E-02,4.09382E-01
-4.183200E-04,-4.47461E-02,4.09382E-01
-4.180800E-04,-4.08398E-02,4.14900E-01
-4.178400E-04,-4.57227E-02,4.14900E-01
-4.176000E-04,-4.08398E-02,4.14900E-01
-4.173600E-04,-4.37695E-02,3.92829E-01
-4.171200E-04,-4.27930E-02,4.20417E-01
-4.168800E-04,-4.08398E-02,4.31453E-01
-4.166400E-04,-3.98633E-02,4.42488E-01
-4.164000E-04,-4.47461E-02,4.48005E-01
-4.161600E-04,-4.27930E-02,4.53523E-01
-4.159200E-04,-3.88867E-02,4.42488E-01
-4.156800E-04,-4.08398E-02,4.59040E-01
-4.154400E-04,-4.18164E-02,4.48005E-01
-4.152000E-04,-4.18164E-02,4.42488E-01
-4.149600E-04,-4.37695E-02,4.36970E-01
-4.147200E-04,-4.08398E-02,4.48005E-01
-4.144800E-04,-4.08398E-02,4.64558E-01
-4.142400E-04,-3.98633E-02,4.48005E-01
-4.140000E-04,-4.37695E-02,4.53523E-01
-4.137600E-04,-4.18164E-02,4.64558E-01
-4.135200E-04,-4.27930E-02,4.81111E-01
-4.132800E-04,-4.08398E-02,4.64558E-01
-4.130400E-04,-3.98633E-02,4.75593E-01
-4.128000E-04,-4.08398E-02,4.70076E-01
-4.125600E-04,-4.37695E-02,4.75593E-01
-4.123200E-04,-4.18164E-02,4.92146E-01
-4.120800E-04,-3.88867E-02,4.86628E-01
-4.118400E-04,-4.08398E-02,5.08699E-01
-4.116000E-04,-3.98633E-02,4.92146E-01
-4.113600E-04,-4.18164E-02,5.03181E-01
-4.111200E-04,-4.08398E-02,5.03181E-01
-4.108800E-04,-4.27930E-02,5.08699E-01
-4.106400E-04,-3.98633E-02,5.03181E-01
-4.104000E-04,-3.98633E-02,5.25251E-01
-4.101600E-04,-3.98633E-02,4.92146E-01
-4.099200E-04,-4.08398E-02,5.08699E-01
-4.096800E-04,-4.08398E-02,5.08699E-01
-4.094400E-04,-4.18164E-02,5.08699E-01
-4.092000E-04,-4.27930E-02,4.97663E-01
-4.089600E-04,-3.98633E-02,5.14216E-01
-4.087200E-04,-3.88867E-02,5.30769E-01
-4.084800E-04,-4.08398E-02,5.36287E-01
-4.082400E-04,-4.18164E-02,5.14216E-01
-4.080000E-04,-4.08398E-02,5.30769E-01
-4.077600E-04,-4.37695E-02,5.14216E-01
-4.075200E-04,-4.37695E-02,5.30769E-01
-4.072800E-04,-4.27930E-02,5.14216E-01
-4.070400E-04,-4.18164E-02,5.69392E-01
-4.068000E-04,-4.27930E-02,5.30769E-01
